Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity
706,D2,953,Green Solutons Inc.,456 Green Road,EcoCity,Emma Green,Sustainland,contact@greensolutions.com,Energy,9876543210,2,0.75
707,D2,1043,HarvestTech,506 Farm Rd,Harvest City,Farmer Fred,AgriLand,info@harvesttech.com,Agriculture,3344556683,2,0.75
707,D2,1044,HarvestTech Co.,1414 Farm Road,Farmtown,Farmer Orange,Australia,contact@harvesttech.co,Agriculture,9988776655,2,0.75
708,D2,1518,Smart Tech Solutions,401 Innovation Rd,Tech City,Alex Innovator,Innovatia,hello@smarttech.com,Technology,6677889907,2,0.75
708,D2,1535,SmartTech Solutions,1010 Smart St.,TechVille,Chris Savvy,TechLand,contact@smarttechsolutions.com,Technology,9900223349,2,0.75
695,D2,926,Green Fields Agriculture,56 Greenway,Greenville,Hank Field,Farmville,contact@greenfieldsagri.com,Agriculture,1122334466,2,0.76
695,D1,934,Green Fieldz Agriculture,56 Greenway,Greenville,Hank Field,Farmville,contact@greenfieldsagri.com,Agriculture,1122334466,2,0.76
690,D1,209,Bright Future Academy,789 Learning Lane,Learn City,Patrick Bright,EduLand,info@brightfutureacademy.com,Education,6677889905,2,0.7619047619047619
690,D2,235,BrightFuture Academy,412 Learning Ln,Edu City,Ms. Bright,Learnland,info@brightfuture.com,Education,9876543221,2,0.7619047619047619
691,D1,495,Eco Power Innovations,457 Renewable Rd,Eco Town,Eco Friendly,Sustainia,info@ecopower.sol,Energy,2345678902,2,0.7619047619047619
691,D1,579,EcoPower Innovations,322 Power Dr.,EnergyCity,Jordan Power,EcoLand,info@ecopowerinnovations.com,Energy,9988776655,2,0.7619047619047619
692,D2,191,Blue Ocean Industries,789 Ocean Dr,Seaville,Morgan Blue,AquaLand,info@blueoceanind.com,Manufacturing,1901234567,2,0.7619047619047619
692,D2,201,BlueOcean Industries,100 Ocean Drive,Seaside,James Blue,Atlantis,info@blueocean.com,Manufacturing,9900334470,2,0.7619047619047619
693,D2,360,Clean Water Solutions,456 Water St,Aqua City,Water Pure,Hydroland,contact@cleanwater.com,Utilities,8899001122,2,0.7619047619047619
693,D2,365,CleanWater Solutions,789 Aqua St,WaterTown,Water Group,WaterLand,support@cleanwater.com,Utilities,8899001122,2,0.7619047619047619
694,D2,1940,WaterTech Innovations,789 Water Lane,Hydro City,Jordan Blue,Waterland,support@watertech.water,Utilities,1122334458,2,0.7619047619047619
694,D2,1941,WaterTech Innovatons,789 Water Lane,Hydro City,Jordan Blue,Waterland,support@watertech.water,Utilities,1122334458,2,0.7619047619047619
668,D1,1078,Health Solutions,200 Health St,Healthville,Jane Smith,Careland,contact@healthsolutions.com,Healthcare,2345678901,3,0.7638888888888888
668,D1,1079,Health Solutions Ltd.,812 Health Blvd,Health City,Caregiver Heal,Healthland,contact@healthsolutions.health,Healthcare,9988776657,3,0.7638888888888888
668,D2,1074,Health Solutons Ltd.,812 Health Blvd,Health City,Caregiver Heal,Healthland,contact@healthsolutions.health,Healthcare,9988776657,3,0.7638888888888888
684,D1,714,Fashion Innovate,515 Style Ave,Trendtown,Chic Designer,Fashionland,info@fashioninnovate.com,Fashion,1334455673,2,0.7647058823529411
684,D1,715,Fashion Innovators,1212 Style St,Fashionville,Style Group,Trendland,support@fashioninnovators.com,Fashion,1011121314,2,0.7647058823529411
685,D2,795,FlavorBurst Snacks,2222 Crunch St,Flavor City,Jamie Spice,Gourmetland,info@flavorburst.snack,Food & Beverage,1999000222,2,0.7647058823529411
685,D1,781,FlavorBurst Snax,2222 Crunch St,Flavor City,Jamie Spice,Gourmetland,contact@flavorburst.snack,Food & Beverage,1999000222,2,0.7647058823529411
686,D2,909,Green Defenders,1200 Green St,Eco City,Planet Champion,Sustainia,hello@greendefenders.com,Environment,7766554433,2,0.7647058823529411
686,D1,910,Green Defenders Inc.,1200 Green Street,Eco City,Planet Champion,Sustainia,contact@greendefenders.com,Environment,7766554433,2,0.7647058823529411
687,D1,1509,Smart Education,99 Knowledge Blvd,Edu City,Prof. Smart,Learnland,info@smarteducation.com,Education,1555456789,2,0.7647058823529411
687,D2,1509,Smart Education Hub,401 Knowledge Rd,Learn City,Alex Scholar,Eduworld,hello@smarteducation.com,Education,6677889901,2,0.7647058823529411
688,D2,329,CarePlus Health,305 Wellness Blvd,Health City,Alex Care,Careland,info@careplus.com,Healthcare,1122334457,2,0.7647058823529411
688,D2,330,CarePlus Health Inc.,123 Care Street,Health City,Dr. Well,Careland,support@careplushealth.med,Healthcare,3334445557,2,0.7647058823529411
689,D2,1810,Travel Ventures,1010 Journey Road,Travel City,Morgan Traveler,Wanderland,contact@travelventures.com,Travel,1888999000,2,0.7647058823529411
689,D2,1811,Travel Ventures LLC,789 Journey Blvd,Adventure City,Casey Traveler,Traveland,support@travelventures.com,Travel,7788993344,2,0.7647058823529411
682,D2,249,Build It Quick,760 Build Blvd,Construct City,Taylor Builder,Buildland,quick@builditquick.com,Construction,1667788998,2,0.7692307692307693
682,D1,246,Build It Quik,760 Build Blvd,Construct City,Taylor Builder,Buildland,quick@builditquik.com,Construction,1667788998,2,0.7692307692307693
683,D1,931,Green Fields,808 Field Ln,Farmville,George Green,Agroland,contact@greenfields.com,Agriculture,2111222333,2,0.7692307692307693
683,D1,932,Green Fields Co.,371 Farm Road,Agri City,Farmer Mentor,Farmville,info@greenfields.agri,Agriculture,1112131417,2,0.7692307692307693
653,D2,466,Digital Solutions,1010 Tech Blvd,Innovate City,Mike Silver,Techland,contact@digitalsolutions.tech,Technology,3345678901,3,0.7707336523125997
653,D1,446,Digital Solutions Corp.,123 Tech Blvd,Digital City,Mr. Digital,Techland,support@digitalsolutions.com,Technology,1901234567,3,0.7707336523125997
653,D1,447,Digital Solutions Inc.,1212 Tech Blvd,Digital City,William Digital,Techland,support@digitalsolutions.com,IT Services,1434455667,3,0.7707336523125997
661,D1,213,Bright Horizon Academy,406 Knowledge Blvd,Learnville,Clever Hawk,EduNation,contact@brighthorizons.edu,Education,8899001144,3,0.7717391304347826
661,D2,227,Bright Horizons Academy,323 Knowledge Ave,EduCity,Noah Johnson,LearnLand,contact@brighthorizons.edu,Education,1234567893,3,0.7717391304347826
661,D1,216,Bright Horizonz Academy,406 Knowledge Blvd,Learnville,Clever Hawk,EduNation,info@brighthorizons.edu,Education,8899001144,3,0.7717391304347826
677,D2,504,Eco Transport Services,505 Greenway Dr,Eco City,Eco Ventures,Greenland,support@ecotransportservices.com,Transportation,6644556677,2,0.7727272727272727
677,D1,596,EcoTransport Services,1010 Transit Rd,EcoCity,Alex Green,EcoLand,info@ecotransportservices.com,Transport,9876543216,2,0.7727272727272727
678,D1,1875,Urban Tech Innovations,909 Innovation Dr,Tech City,Jordan Tech,Innovatia,innovations@urbantech.com,Technology,1333444555,2,0.7727272727272727
678,D2,1919,UrbanTech Innovations,987 Tech Park,Metropolis,Jordan Urban,Innovatia,contact@urbantech.com,Technology,4455667788,2,0.7727272727272727
679,D2,189,Blue Ocean Enterprises,99 Ocean Avenue,Seaside,Bob Blue,Aquatica,contact@blueoceanenterprises.com,Finance,9876543210,2,0.7727272727272727
679,D2,200,BlueOcean Enterprises,300 Ocean Blvd,SeaCity,Jane Smith,OceanLand,info@blueoceanenterprises.com,Marine,987654321,2,0.7727272727272727
680,D2,351,CityBuild Developments,607 Build Street,Construct City,Builder Strong,USA,info@citybuild.construct,Construction,4455667788,2,0.7727272727272727
680,D2,352,CityBuild Devlopments,607 Build St.,Construct City,Builder Strong,USA,contact@citybuild.construct,Construction,4455667788,2,0.7727272727272727
681,D2,1478,SkyReach Manufacturing,414 Sky St.,SkyCity,Sky Engineer,SkyLand,manufacturing@skyreach.com,Manufacturing,9900990021,2,0.7727272727272727
681,D2,1479,SkyReach Manufcturing,414 Sky St.,SkyCity,Sky Engineer,SkyLand,contact@skyreach.com,Manufacturing,9900990021,2,0.7727272727272727
664,D1,143,AutoDrive Motors,404 Drive Blvd,AutoCity,Alex Driver,MotorLand,support@autodrivemotors.com,Automotive,7788990011,3,0.7777777777777778
664,D2,152,AutoDrive Motors,159 Drive St,Motor City,Jordan Speed,AutoLand,contact@autodrivemotors.com,Automotive,2211334455,3,0.7777777777777778
664,D1,144,AutoDrive Motors Inc.,707 Motorway,Drive City,Alex Speed,Autoland,contact@autodrive.com,Automotive,7788990012,3,0.7777777777777778
665,D1,438,Digital Dynamics,753 Tech Park,InnovateCity,Sam Digital,Techland,info@digitaldynamics.com,Technology,6677889900,2,0.7777777777777778
665,D2,459,Digital Dynamics Inc.,606 Tech Park,InnovateCity,Dana Digital,Techland,info@digitaldynamics.com,Technology,9638527411,2,0.7777777777777778
666,D2,668,EduTech Innovatons,1133 Knowledge Road,Learnville,Jordan W.,EduNation,contact@edutech.learn,Education,1555000445,2,0.7777777777777778
666,D1,658,EduTech Innovators,400 Learning Ln,Knowledgetown,Professor Insight,Learnia,contact@edutech.innovate,Education,2233445566,2,0.7777777777777778
667,D2,884,Global Logistics,258 Transport Lane,LogiCity,Logan Move,Moveland,info@globallogistics.com,Logistics,1213141516,2,0.7777777777777778
667,D1,883,Global Logistics Ltd.,101 Transport Terrace,Logistown,Pat Move,Moveland,support@globallogistics.com,Logistics,9988776655,2,0.7777777777777778
669,D2,1305,Motorway Mechanics,803 Motorway,Autotown,Mr. Quick,Carland,service@motorwaymech.com,Automotive,5566778899,2,0.7777777777777778
669,D1,1307,Motorway Mechaniqs,803 Motorway,Autotown,Mr. Quick,Carland,contact@motorwaymech.com,Automotive,5566778899,2,0.7777777777777778
670,D1,1328,Oceanic Ventures,789 Ocean Blvd,Seaside,Marina Wave,WaterWorld,contact@oceanicventures.com,Marine,1098765432,2,0.7777777777777778
670,D1,1329,Oceanic Ventures Ltd.,2324 Surf Street,Wave City,Jordan Bay,Marineland,contact@oceanicventures.com,Marine,1765432123,2,0.7777777777777778
671,D2,1494,Skyline Holdings,410 Build St,Construct City,Taylor Erect,BuildLand,holdings@skyline.com,Finance,2233445576,2,0.7777777777777778
671,D1,1498,Skyline Holdings Inc.,410 Build St,Construct City,Taylor Erect,BuildLand,contact@skyline.com,Finance,2233445576,2,0.7777777777777778
672,D1,1534,Smartland Construction Co.,130 Smart St,Smart City,Taylor Smart,Smartland,info@smartlandconstruction.com,Construction,5566778899,2,0.7777777777777778
672,D2,1536,Smartland Construction Group,140 Smart St,Smart City,Morgan Smart,Smartland,build@smartlandconstruction.com,Construction,5566778899,2,0.7777777777777778
673,D2,1054,Health & Wellness,1500 Wellness Way,HealthCity,Nina Health,WellnessLand,support@healthwellness.com,Healthcare,134455667,2,0.7777777777777778
673,D2,1055,Health & Wellness Inc.,1500 Wellness Way,HealthCity,Nina Health,WellnessLand,support@healthwellnessinc.com,Healthcare,134455667,2,0.7777777777777778
674,D2,1503,Skyline Ventures,1020 Skyline Blvd,Sky City,Estate Manager,Buildland,info@skyline.real,Real Estate,4334455667,2,0.7777777777777778
674,D2,1504,Skyline Ventures LLC,410 Build St,Construct City,Morgan Erect,BuildLand,ventures@skyline.com,Finance,2233445578,2,0.7777777777777778
675,D2,1752,Techno Solutions,200 Tech Park,Silicon Valley,Alex Tech,Innovatia,info@technosolutions.tech,Technology,1778899001,2,0.7777777777777778
675,D2,1753,Techno Solutions Inc,45 Silicon Avenue,Tech Town,Alex Johnson,USA,contact@technosolutions.com,Technology,1234567890,2,0.7777777777777778
662,D2,222,Bright Future Institute,410 Knowledge Blvd,Learnville,Clever Hawk,EduNation,info@brightfuture.edu,Education,8899001146,2,0.782608695652174
662,D1,229,BrightFuture Institute,407 Learning Ave,EduCity,Jordan Bright,Learnland,hello@brightfutureinstitute.com,Education,7788990044,2,0.782608695652174
663,D1,820,ForestEdge Lumber Co.,174 Timber Trail,Woodland,Bark Wood,Leafland,info@forestedgelumber.com,Manufacturing,4455667812,2,0.782608695652174
663,D2,826,ForestEdge Lumber Company,174 Timber Trl,Woodland,Bark Wood,Leafland,contact@forestedgelumber.com,Manufacturing,4455667812,2,0.782608695652174
656,D1,13,AdventureGear,1414 Adventure Lane,Outdooria,Explorer Trail,Exploria,contact@adventuregear.out,Retail,1314151617,2,0.7857142857142857
656,D1,14,AdventureGear Co.,1515 Adventure Ave,Explore City,Dora Explore,Adventureland,info@adventuregear.com,Retail,1314151617,2,0.7857142857142857
657,D1,128,Auto Innovate,500 Drive Lane,Motor City,Car Genius,Autoland,contact@autoinnovate.auto,Automotive,3344556677,2,0.7857142857142857
657,D1,129,Auto Innovate Inc.,987 Drive Blvd,Motor City,Drive Leader,Autoland,info@autoinnovate.inc,Automotive,9988775566,2,0.7857142857142857
658,D1,501,Eco Transport,5 Green Road,Eco City,Eli Green,Greenland,info@ecotransport.com,Transportation,9876543215,3,0.7857142857142857
658,D2,502,Eco Transport,88 Greenway,Movetown,Sammy Move,EcoLand,support@ecotransport.com,Transportation,9988776655,3,0.7857142857142857
658,D1,502,Eco Transport Co,123 Transit Rd,Move Town,Mover Green,Mobilia,support@ecotransport.com,Transportation,7788990011,3,0.7857142857142857
659,D1,1868,Urban Harvest,456 Urban Lane,Harvest City,Farmer Fields Jr.,USA,info@urbanharvest.com,Agriculture,4455667788,2,0.7857142857142857
659,D2,1876,Urban Harvesters,202 City St,Metropolis,Urban Farmer,USA,info@urbanharvesters.com,Urban Farming,1987654321,2,0.7857142857142857
660,D2,448,DesertSun Solar,186 Sunbeam Blvd,Desert City,Sunny Ray,Sunland,info@desertsun.solar,Energy,4455667813,2,0.7857142857142857
660,D2,449,DesertSun Solr,186 Sunbeam Blvd,Desert City,Sunny Ray,Sunland,contact@desertsun.solar,Energy,4455667813,2,0.7857142857142857
654,D2,938,Green Innovations,1400 Solar St,Eco City,Noah Green,Greenland,support@greeninnovations.com,Energy,9876543219,2,0.7894736842105263
654,D1,944,Green Innovations Ltd.,789 Solar Ave.,Eco Town,Ella Green,Greenland,info@greeninnovations.com,Renewable Energy,1234567899,2,0.7894736842105263
655,D2,840,FreshFarm Produce,707 Farm Lane,Harvest,Farmer Fresh,Agroland,contact@freshfarm.produce,Agriculture,1112131415,2,0.7894736842105263
655,D2,841,FreshFarm Produce Inc.,707 Farm Lane,Harvest,Farmer Fresh,Agroland,info@freshfarm.produce,Agriculture,1112131415,2,0.7894736842105263
647,D2,377,Construct Fast,761 Build Blvd,Construct City,Jordan Builder,Buildland,fast@constructfast.com,Construction,1667788999,3,0.7947368421052632
647,D1,371,Construct It Fast,766 Build Blvd,Construct City,Jordan Construct,Buildland,fast@constructitfast.com,Construction,1667788904,3,0.7947368421052632
647,D1,372,Construct It Fast Ltd.,766 Build Blvd,Construct City,Jordan Construct,Buildland,info@constructitfast.com,Construction,1667788904,3,0.7947368421052632
612,D2,44,AgriGrowth Farm Co.,654 Harvest Road,Farmville,Tom Farmer,Agroland,info@agrigrowthfarmco.com,Agriculture,3344556678,3,0.7986928104575163
612,D1,50,AgriGrowth Farms,300 Harvest Rd,Farmville,Farmer Fields,Agroland,support@agrigrowth.farm,Agriculture,1990045678,3,0.7986928104575163
612,D2,46,AgriGrowth Farmz,78 Harvest Road,Farmville,Farmer Fields,Agroland,info@agrigrowth.farmz,Agriculture,3344556677,3,0.7986928104575163
648,D1,405,Creative Broadcasting,1212 Vision Blvd,Media City,Ms. Imaginative Creator,Dreamland,info@creativebroadcasting.com,Media,1122334455,2,0.8
648,D1,406,Creative Broadcasts,1000 Broadcast Blvd,Media City,Alex Wave,Mediatopia,contact@creativebroadcasts.com,Media,7788990015,2,0.8
649,D1,408,Creative Engines,1005 Drive Lane,AutoCity,Jack Red,CarLand,support@creativeengines.com,Automotive,123456789,2,0.8
649,D1,409,Creative Engins,1005 Drive Lane,AutoCity,Jack Red,CarLand,support@creativeengines.com,Automotive,123456789,2,0.8
650,D1,1610,Sunrise Energy,301 Solar St,Sun City,Jordan Light,EnergyLand,hello@sunriseenergy.com,Energy,3344556678,2,0.8
650,D1,1611,Sunrise Energy Co,606 Solar St,Sunrise City,Dawn Light,Sunland,contact@sunriseenergy.co,Energy,4455667898,2,0.8
651,D2,628,Edu Innovators,16000 Learn Rd,Knowledge City,Edu Holdings,EduLand,info@eduinnovators.com,Education,9900777788,2,0.8
651,D2,629,Edu Innovators Inc.,202 Learning Ln,Edu City,Edu Leader,Learnland,contact@eduinnovators.edu,Education,6667778889,2,0.8
652,D2,1018,GreenTech Solutons,1010 Eco Lane,Eco City,Alex Green,Sustainland,contact@greentech.com,Technology,9876543216,2,0.8
652,D2,1019,GreenTech Solutons Inc.,200 Tech Avenue,TechVille,Chris Green,TechLand,info@greentechsolutons.com,Technology,9900223344,2,0.8
629,D2,289,BuildSmart Innov8tions Ltd.,203 Build Lane,Constructopolis,Builder Alice,Buildland,innov8tions@buildsmart.com,Construction,6667778889,3,0.8055555555555556
629,D2,290,BuildSmart Innovations,206 Build Lane,Constructopolis,Builder Dana,Buildland,hello@buildsmartinnovations.com,Construction,6667778892,3,0.8055555555555556
629,D1,290,BuildSmart Innovations Ltd.,203 Build Lane,Constructopolis,Builder Alice,Buildland,innovations@buildsmart.com,Construction,6667778889,3,0.8055555555555556
643,D1,382,Construction Giants,707 Build St,Construct City,Carlos Builder,Brazil,info@constructiongiants.com,Construction,8899001122,2,0.8095238095238095
643,D1,383,Construction Giants Inc.,444 Build St,Construct City,Builder King,Buildland,info@constructiongiants.inc,Construction,9988774455,2,0.8095238095238095
644,D1,1377,Renewable Resources,126 Green Rd,EcoCity,Noah Green,Sustainland,hello@renewableresources.com,Energy,9876543213,2,0.8095238095238095
644,D2,1389,Renewable Resources Inc.,456 Greenway Dr.,Eco Town,Ella Green,Greenland,contact@renewableresources.com,Renewable Energy,1234567894,2,0.8095238095238095
645,D1,1937,Waterway Enterprises,321 Canal Street,HydroCity,Jordan River,Aquaterra,contact@waterway.com,Utilities,3344556681,2,0.8095238095238095
645,D1,1938,Waterway Enterprises Ltd.,321 Canal Street,HydroCity,Jordan River,Aquaterra,info@waterway.com,Utilities,3344556682,2,0.8095238095238095
646,D2,1014,GreenTech Solutions,1010 Eco Lane,Eco City,Alex Green,Sustainland,info@greentech.com,Technology,9876543216,2,0.8095238095238095
646,D2,1017,GreenTech Solutions LLC,1300 Green Avenue,EcoCity,Casey Green,Greenland,support@greentechsolutionsllc.com,Technology,5500443322,2,0.8095238095238095
634,D2,993,GreenLeaf Organics,300 Green St,Eco Town,Sam Green,Greenscape,info@greenleaf.com,Agriculture,1987654321,3,0.8117647058823529
634,D2,994,GreenLeaf Organics Ltd.,456 Farm Lane,Greenville,Jamie Earth,EcoLand,contact@greenleaforganics.com,Agriculture,9876543211,3,0.8117647058823529
634,D2,995,GreenLeaf Organix,34 Greenway,Greenville,Leafy Green,EcoLand,contact@greenleaf.org,Agriculture,1122334455,3,0.8117647058823529
247,D1,815,Foodies Delight,800 Gourmet Rd,Foodtown,Chef Cook,Culinaryland,info@foodiesdelight.fb,Food & Beverage,6677889900,5,0.8119747899159664
247,D2,818,Foodies Delight,9000 Taste Ave,Gourmet City,Gourmet Group,Foodland,contact@foodiesdelight.com,Food & Beverage,9900990011,5,0.8119747899159664
247,D2,819,Foodies Delight Co.,808 Gourmet Ave,FoodCity,Chris Cook,TasteLand,contact@foodiesdelight.com,Food & Beverage,3344556688,5,0.8119747899159664
247,D2,820,Foodies Delight Inc.,800 Gourmet Rd,Food City,Gourmet Group,Cuisineland,contact@foodiesdelight.com,Food & Beverage,1666777888,5,0.8119747899159664
247,D2,821,Foodies Delight Ltd.,789 Gourmet Ave,Taste Town,Chef Delight,Foodland,hello@foodiesdelight.food,Food & Beverage,3456789012,5,0.8119747899159664
552,D1,1872,Urban Planners,111 Urban Blvd,Metro City,City Architect,UrbanLand,info@urbanplanners.com,Real Estate,8899001122,5,0.8125
552,D2,1880,Urban Planners,405 Build St,Construct City,Morgan Plan,BuildLand,info@urbanplanners.com,Construction,2233445571,5,0.8125
552,D1,1873,Urban Planners Inc.,405 Build St,Construct City,Morgan Plan,BuildLand,contact@urbanplanners.com,Construction,2233445571,5,0.8125
552,D2,1881,Urban Planners Inc.,321 Urban St,Metro City,Urban Developer,Urbania,support@urbanplanners.com,Real Estate,1445566778,5,0.8125
552,D2,1882,Urban Planners Ltd.,111 Urban Blvd,Metropolis,Jordan Plan,Urbania,info@urbanplanners.com,Real Estate,1213141516,5,0.8125
638,D1,853,FutureConstruct,101 Future Rd,Future City,Chris Future,Futuraland,support@futureconstruct.com,Construction,1122334455,2,0.8125
638,D1,854,FutureConstructions,13000 Future Blvd,FutureCity,Leo Green,FutureLand,support@futureconstructions.com,Construction,2345678902,2,0.8125
639,D1,956,Green Transport,456 Eco Rd,Drive City,Eco Group,Autoland,contact@greentransport.com,Automotive,6677889900,2,0.8125
639,D2,958,Green Transport Co.,1313 Greenway,Eco City,Eco Driver,Greenland,support@greentransport.green,Transportation,2345678904,2,0.8125
640,D2,1144,Innovate Tech Corp.,456 Tech Park,Innovate City,Morgan Design,Techland,hello@innovatetech.com,Information Technology,1223344556,2,0.8125
640,D1,1155,Innovatech Corp.,127 Innovation Drive,Techville,Jordan Tech,Innovatia,support@innovatech.com,Technology,1234567894,2,0.8125
641,D2,1172,Innovative Tech,125 Silicon Ave,Techville,Techie Tara,Innovatia,contact@innovativetech.com,Technology,1234567892,2,0.8125
641,D1,1180,Innovative Techies,789 Innovate Blvd,Techville,Jordan Techie,Innovatia,contact@innovativetechies.com,Technology,1234567800,2,0.8125
642,D2,1709,TechLand Ventures,131 Innovation Blvd,TechVille,Taylor Innovator,TechLand,info@techlandventures.com,Technology,1234567898,3,0.8125
642,D2,1710,TechLand Venturs,1300 Venture St.,TechVille,Morgan Green,TechLand,contact@techlandventurs.com,Technology,9900223353,3,0.8125
642,D1,1764,Techland Ventures,10400 Tech Rd,Digital City,Jordan Wise,Techland,info@techlandventures.tech,Technology,1555000553,3,0.8125
331,D1,1145,Innovate Solutions,207 Tech Park,Innovate City,Jordan Innovate,Techland,help@innovatesolutions.com,Technology,1234567897,7,0.8129055258467024
331,D2,1141,Innovate Solutions,1010 Pioneer Rd,Innovate City,Paul Innovator,Techland,support@innovatesolutions.com,Technology,2333444555,7,0.8129055258467024
331,D2,1142,Innovate Solutions Ltd,102 Innovation Drive,TechVille,Innovate Holdings,InnovLand,support@innovatesolutions.com,Technology,1234567891,7,0.8129055258467024
331,D1,1171,Innovative Solutions,137 Innovation Dr,Tech City,Innovator Group,Innovatia,support@innovativesolutions.com,Technology,1122446689,7,0.8129055258467024
331,D2,1168,Innovative Solutions Group,128 Smart St,Smart City,Jordan Smart,Smartland,info@innovativesolutions.com,Construction,5566778899,7,0.8129055258467024
331,D2,1170,Innovative Solutions Ltd,124 Tech Avenue,Innovate City,Alex Lee,Techland,info@innovativesolutions.com,Technology,1234567891,7,0.8129055258467024
331,D1,1174,Innovative Solutions Ltd.,1300 Innovation Dr,Tech City,Jordan Developer,Techland,support@innovativesolutions.com,Technology,1901234567,7,0.8129055258467024
635,D1,674,EnergySecure,369 Power Ave,Energy City,Chris Cyan,Powerland,contact@energysecure.com,Energy,1122446688,2,0.8181818181818182
635,D2,689,EnergySecurr,369 Power Avenue,Energy City,Chris Cyan,Powerland,contact@energysecure.com,Energy,1122446688,2,0.8181818181818182
636,D1,1419,Seas the Dae,2324 Surf St,Wave City,Morgan Bay,Marineland,contact@seastheday.com,Marine,1765432123,2,0.8181818181818182
636,D2,1445,Seas the Day,2324 Surf St,Wave City,Morgan Bay,Marineland,hello@seastheday.com,Marine,1765432123,2,0.8181818181818182
637,D2,319,Care Health Services,814 Health Blvd,Health City,Healing Care,Healthland,info@carehealth.health,Healthcare,9988776658,2,0.8181818181818182
637,D2,1248,MediCare Health Services,808 Health Blvd,Health City,Care Healer,Healthland,services@medicare.health,Healthcare,9988776655,2,0.8181818181818182
278,D1,486,Eco Green Solutions,789 Green Lane,Greenville,Carol Green,Utopia,support@ecogreen.com,Environmental,9988776655,4,0.8235294117647058
278,D1,950,Green Solutions,25 Solar Drive,Eco City,George Green,Greenland,contact@greensolutions.com,Energy,9876543216,4,0.8235294117647058
278,D2,950,Green Solutions,909 Eco Drive,Green City,Grace Green,EcoLand,info@greensolutions.com,Environmental Services,1011121314,4,0.8235294117647058
278,D2,951,Green Solutions Inc.,456 Green Road,Eco City,Ella Green,Greenland,solutions@greensolutions.com,Energy,9876543214,4,0.8235294117647058
633,D2,939,Green Innovators,1200 Green St,Eco City,Eco Visionary,Sustainia,info@greeninnovators.com,Environment,7766554433,2,0.8235294117647058
