Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity
148,D1,920,Green Energy Co,456 Solar St,Eco City,Sam Green,Greenland,contact@greenenergyco.com,Energy,9876543210,2,0.7692307692307693
143,D2,234,BrightFutre Education,321 Knowledge Avenue,EduCity,Liam Johnson,LearnLand,info@brightfuture.edu,Education,1234567891,2,0.7727272727272727
143,D1,224,BrightFuture Education,321 Knowledge Ave,EduCity,Liam Johnson,LearnLand,contact@brightfuture.edu,Education,1234567891,2,0.7727272727272727
144,D2,351,CityBuild Developments,607 Build Street,Construct City,Builder Strong,USA,info@citybuild.construct,Construction,4455667788,2,0.7727272727272727
144,D2,352,CityBuild Devlopments,607 Build St.,Construct City,Builder Strong,USA,contact@citybuild.construct,Construction,4455667788,2,0.7727272727272727
145,D2,1478,SkyReach Manufacturing,414 Sky St.,SkyCity,Sky Engineer,SkyLand,manufacturing@skyreach.com,Manufacturing,9900990021,2,0.7727272727272727
145,D2,1479,SkyReach Manufcturing,414 Sky St.,SkyCity,Sky Engineer,SkyLand,contact@skyreach.com,Manufacturing,9900990021,2,0.7727272727272727
138,D2,289,BuildSmart Innov8tions Ltd.,203 Build Lane,Constructopolis,Builder Alice,Buildland,innov8tions@buildsmart.com,Construction,6667778889,2,0.7777777777777778
138,D1,290,BuildSmart Innovations Ltd.,203 Build Lane,Constructopolis,Builder Alice,Buildland,innovations@buildsmart.com,Construction,6667778889,2,0.7777777777777778
139,D1,438,Digital Dynamics,753 Tech Park,InnovateCity,Sam Digital,Techland,info@digitaldynamics.com,Technology,6677889900,2,0.7777777777777778
139,D2,459,Digital Dynamics Inc.,606 Tech Park,InnovateCity,Dana Digital,Techland,info@digitaldynamics.com,Technology,9638527411,2,0.7777777777777778
140,D2,1305,Motorway Mechanics,803 Motorway,Autotown,Mr. Quick,Carland,service@motorwaymech.com,Automotive,5566778899,2,0.7777777777777778
140,D1,1307,Motorway Mechaniqs,803 Motorway,Autotown,Mr. Quick,Carland,contact@motorwaymech.com,Automotive,5566778899,2,0.7777777777777778
141,D2,1494,Skyline Holdings,410 Build St,Construct City,Taylor Erect,BuildLand,holdings@skyline.com,Finance,2233445576,2,0.7777777777777778
141,D1,1498,Skyline Holdings Inc.,410 Build St,Construct City,Taylor Erect,BuildLand,contact@skyline.com,Finance,2233445576,2,0.7777777777777778
142,D2,1054,Health & Wellness,1500 Wellness Way,HealthCity,Nina Health,WellnessLand,support@healthwellness.com,Healthcare,134455667,2,0.7777777777777778
142,D2,1055,Health & Wellness Inc.,1500 Wellness Way,HealthCity,Nina Health,WellnessLand,support@healthwellnessinc.com,Healthcare,134455667,2,0.7777777777777778
136,D1,213,Bright Horizon Academy,406 Knowledge Blvd,Learnville,Clever Hawk,EduNation,contact@brighthorizons.edu,Education,8899001144,2,0.782608695652174
136,D1,216,Bright Horizonz Academy,406 Knowledge Blvd,Learnville,Clever Hawk,EduNation,info@brighthorizons.edu,Education,8899001144,2,0.782608695652174
137,D1,820,ForestEdge Lumber Co.,174 Timber Trail,Woodland,Bark Wood,Leafland,info@forestedgelumber.com,Manufacturing,4455667812,2,0.782608695652174
137,D2,826,ForestEdge Lumber Company,174 Timber Trl,Woodland,Bark Wood,Leafland,contact@forestedgelumber.com,Manufacturing,4455667812,2,0.782608695652174
135,D2,448,DesertSun Solar,186 Sunbeam Blvd,Desert City,Sunny Ray,Sunland,info@desertsun.solar,Energy,4455667813,2,0.7857142857142857
135,D2,449,DesertSun Solr,186 Sunbeam Blvd,Desert City,Sunny Ray,Sunland,contact@desertsun.solar,Energy,4455667813,2,0.7857142857142857
133,D2,840,FreshFarm Produce,707 Farm Lane,Harvest,Farmer Fresh,Agroland,contact@freshfarm.produce,Agriculture,1112131415,2,0.7894736842105263
133,D2,841,FreshFarm Produce Inc.,707 Farm Lane,Harvest,Farmer Fresh,Agroland,info@freshfarm.produce,Agriculture,1112131415,2,0.7894736842105263
134,D2,1166,Innovative Motors,1005 Drive Lane,AutoCity,Jill Red,CarLand,contact@innovativemotors.com,Automotive,123456789,2,0.7894736842105263
134,D2,1167,Innovative Motors Inc.,1005 Drive Lane,AutoCity,Jill Red,CarLand,info@innovativemotors.com,Automotive,123456789,2,0.7894736842105263
129,D2,377,Construct Fast,761 Build Blvd,Construct City,Jordan Builder,Buildland,fast@constructfast.com,Construction,1667788999,3,0.7947368421052632
129,D1,371,Construct It Fast,766 Build Blvd,Construct City,Jordan Construct,Buildland,fast@constructitfast.com,Construction,1667788904,3,0.7947368421052632
129,D1,372,Construct It Fast Ltd.,766 Build Blvd,Construct City,Jordan Construct,Buildland,info@constructitfast.com,Construction,1667788904,3,0.7947368421052632
130,D1,408,Creative Engines,1005 Drive Lane,AutoCity,Jack Red,CarLand,support@creativeengines.com,Automotive,123456789,2,0.8
130,D1,409,Creative Engins,1005 Drive Lane,AutoCity,Jack Red,CarLand,support@creativeengines.com,Automotive,123456789,2,0.8
131,D2,1492,Skyline Engineering,1417 Tech St,Constructopolis,Alex Skyline,Buildland,support@skylineeng.com,Engineering,2233445578,2,0.8
131,D1,1496,Skyline Engineering Ltd.,1417 Tech St,Constructopolis,Alex Skyline,Buildland,info@skylineeng.com,Engineering,2233445579,2,0.8
132,D2,1849,Urban Builders,600 Build St,Construct City,Builder Bob,Buildland,info@urbanbuilders.com,Construction,6677889900,2,0.8
132,D1,1848,Urban Builders Co.,321 Build Ave,Construct City,Bob Builder,Buildland,contact@urbanbuilders.com,Construction,2233445566,2,0.8
125,D2,608,EcoTech Innovations,204 Tech Ave.,TechVille,Jordan Green,TechLand,support@ecotechinnovations.com,Technology,9900223348,2,0.8095238095238095
125,D1,589,EcoTech Innovations Ltd.,201 Tech Avenue,TechVille,Alex Green,TechLand,support@ecotechinnovations.com,Technology,9900223345,2,0.8095238095238095
126,D1,1807,Transport Solutions,800 Transit Ave,Transport City,Jordan Move,Moveland,contact@transportsolutions.com,Transportation,6677889900,2,0.8095238095238095
126,D2,1800,Transport Solutions Inc,808 Transit Ave,TransportCity,Move Group,MoveLand,contact@transportsolutions.com,Transportation,8901234567,2,0.8095238095238095
127,D1,1937,Waterway Enterprises,321 Canal Street,HydroCity,Jordan River,Aquaterra,contact@waterway.com,Utilities,3344556681,2,0.8095238095238095
127,D1,1938,Waterway Enterprises Ltd.,321 Canal Street,HydroCity,Jordan River,Aquaterra,info@waterway.com,Utilities,3344556682,2,0.8095238095238095
128,D2,103,AquaPure Waterworks,210 Aqua Lane,Watertown,River Brooks,Hydroland,contact@aquapure.water,Utilities,9988776655,2,0.8095238095238095
128,D2,104,AquaPure Waterworks Inc.,654 Aqua Ave,Watertown,River Brooks,Hydroland,contact@aquapure.water,Utilities,9988776655,2,0.8095238095238095
105,D2,44,AgriGrowth Farm Co.,654 Harvest Road,Farmville,Tom Farmer,Agroland,info@agrigrowthfarmco.com,Agriculture,3344556678,3,0.8156862745098039
105,D1,50,AgriGrowth Farms,300 Harvest Rd,Farmville,Farmer Fields,Agroland,support@agrigrowth.farm,Agriculture,1990045678,3,0.8156862745098039
105,D2,46,AgriGrowth Farmz,78 Harvest Road,Farmville,Farmer Fields,Agroland,info@agrigrowth.farmz,Agriculture,3344556677,3,0.8156862745098039
121,D1,674,EnergySecure,369 Power Ave,Energy City,Chris Cyan,Powerland,contact@energysecure.com,Energy,1122446688,2,0.8181818181818182
121,D2,689,EnergySecurr,369 Power Avenue,Energy City,Chris Cyan,Powerland,contact@energysecure.com,Energy,1122446688,2,0.8181818181818182
122,D1,1419,Seas the Dae,2324 Surf St,Wave City,Morgan Bay,Marineland,contact@seastheday.com,Marine,1765432123,2,0.8181818181818182
122,D2,1445,Seas the Day,2324 Surf St,Wave City,Morgan Bay,Marineland,hello@seastheday.com,Marine,1765432123,2,0.8181818181818182
123,D1,1634,Sustainable Ventures,123 Green Rd,EcoCity,Olivia Green,Sustainland,contact@sustainableventures.com,Energy,9876543210,2,0.8181818181818182
123,D1,1635,Sustainable Ventures Ltd.,123 Green Road,EcoCity,Olivia Green,Sustainland,info@sustainableventures.com,Energy,9876543210,2,0.8181818181818182
116,D1,1352,Quantum Innovations,456 Future Lane,Techville,Alexis Quantum,Futuristan,info@quantuminnovations.com,Information Technology,1234567891,4,0.8230331262939958
116,D2,1362,Quantum Innovations,130 Innovation Drive,Techville,Jordan Quantum,Futuristan,contact@quantuminnovations.com,Information Technology,1234567897,4,0.8230331262939958
116,D1,1353,Quantum Innovations Inc.,138 Innovation Drive,Techville,Alexis Quantum,Futuristan,inc@quantum.innovations,Information Technology,1234567805,4,0.8230331262939958
116,D2,1363,Quantum Innovations Ltd.,147 Innovation Drive,Techville,Alexis Quantum,Futuristan,info@quantum.innovations,Information Technology,1234567804,4,0.8230331262939958
92,D2,1891,UrbanBuild Construction,400 Build St,Construct City,Builder Bob,Buildland,contact@urbanbuild.con,Construction,1990056789,3,0.8333333333333334
92,D2,1892,UrbanBuild Constructions,987 Build St,Construct City,Bob Builder,Buildland,info@urbanbuildconstructions.com,Construction,4455667788,3,0.8333333333333334
92,D1,1885,UrbanBuild Constructors,321 Build Blvd,Construct City,Builder Bob,Buildland,contact@urbanbuild.con,Construction,1990055667,3,0.8333333333333334
120,D1,805,Food Delights,123 Gourmet St,Food City,Chef Delight,Cuisineland,support@fooddelights.com,Food,8877665544,2,0.8333333333333334
120,D1,806,Food Delightz,123 Gourmet Street,Food City,Chef Delight,Cuisineland,support@fooddelightz.com,Food,8877665544,2,0.8333333333333334
119,D2,1307,Mountain Adventures,808 Summit Street,Adventure City,Morgan Explorer,Explorland,contact@mountainadventures.com,Tourism,1444555666,2,0.8421052631578947
119,D1,1309,Mountain Adventurres,808 Summit St.,Adventure City,Morgan Explorer,Explorland,info@mountainadventures.com,Tourism,1444555666,2,0.8421052631578947
117,D2,700,Epicurean Eats,321 Flavor Blvd,Culinary City,Chef Savory,Foodland,hello@epicureaneats.com,Food & Beverage,6677889903,2,0.8461538461538461
117,D1,680,Epicurean Eatz,321 Flavor Blvd,Culinary City,Chef Savory,Foodland,contact@epicureaneats.com,Food & Beverage,6677889903,2,0.8461538461538461
118,D2,1793,TrackLogistics,1500 Transport Ave,Logi City,Jamie Track,TrackLand,support@tracklogistics.com,Logistics,9900666678,2,0.8461538461538461
118,D1,1801,TrackLogisticz,1500 Transport Avenue,Logi City,Jamie Track,TrackLand,support@tracklogistics.com,Logistics,9900666678,2,0.8461538461538461
49,D1,1146,Innovate Systems,201 Tech Park,Innovate City,Alex Innovate,Techland,info@innovatesystems.com,Technology,1234567891,3,0.8518518518518517
49,D2,1143,Innovate Systems,204 Tech Park,Innovate City,Alex Innovate,Techland,contact@innovatesystems.com,Technology,1234567894,3,0.8518518518518517
49,D1,1147,Innovate Systems Inc.,456 Innovation Blvd,Innovate City,Alex Innovator,TechLand,support@innovatesystems.com,Technology,1122334455,3,0.8518518518518517
33,D1,749,FinServe Bank,808 Money St,Finance City,Morgan Cash,Bankland,contact@finserve.com,Finance,8899001122,3,0.8571428571428571
33,D2,764,FinServe Bank,1100 Money St,Finance City,Alex Finance,Bankland,contact@finservebank.com,Finance,1213141516,3,0.8571428571428571
33,D1,750,FinServe Banking,1200 Money Ave,Finance City,Morgan Cash,Bankland,info@finservebanking.com,Finance,9900112233,3,0.8571428571428571
113,D2,102,AquaPure Waters,789 Water Lane,Hydro City,Chris Blue,Waterland,support@aquapure.water,Utilities,1122334455,2,0.8571428571428571
113,D1,102,AquaPure Waterz,789 Water Lane,Hydro City,Chris Blue,Waterland,support@aquapure.water,Utilities,1122334455,2,0.8571428571428571
114,D2,559,EcoGreen Energi,5678 Solar Road,Green City,Pat Green,Sustainland,info@ecogreen.energy,Energy,1777000222,2,0.8571428571428571
114,D1,552,EcoGreen Energy,5678 Solar Rd,Green City,Pat Green,Sustainland,contact@ecogreen.energy,Energy,1777000222,2,0.8571428571428571
115,D1,1948,WaveNet Systems,1010 Waterfall Way,Watertown,Brooke R. Rivers,Hydroland,info@wavenet.systems,Utilities,9988776655,2,0.8571428571428571
115,D1,1949,WaveNet Systemz,1010 Waterfall Way,Watertown,Brooke R. Rivers,Hydroland,contact@wavenet.systems,Utilities,9988776655,2,0.8571428571428571
88,D1,130,Auto Innovators,666 Drive St,Auto City,Car Creator,Carland,contact@autoinnovators.car,Automotive,9134567890,3,0.8590686274509803
88,D2,136,Auto Innovators Ltd,609 Drive Ave,Car City,Auto Leader,Autoland,ltd@autoinnovators.auto,Automotive,5678901240,3,0.8590686274509803
88,D2,137,Auto Innovators Ltd.,673 Drive St,Auto City,Car Creator,Carland,ltd@autoinnovators.auto,Automotive,9134567897,3,0.8590686274509803
111,D1,1903,UrbanFarmers Colective,714 Farm Lane,Harvest,Farmer Urban,Agroland,info@urbanfarmers.co,Agriculture,1112131421,2,0.8636363636363636
111,D2,1905,UrbanFarmers Collective,714 Farm Lane,Harvest,Farmer Urban,Agroland,contact@urbanfarmers.co,Agriculture,1112131421,2,0.8636363636363636
112,D2,1602,Sustainability Pioneers,1200 Green St,Eco City,Nature Advocate,Sustainia,contact@sustainpioneers.com,Environment,7766554433,2,0.8636363636363636
112,D2,1603,Sustainability Pioners,1200 Green St.,Eco City,Nature Advocate,Sustainia,info@sustainpioneers.com,Environment,7766554433,2,0.8636363636363636
106,D2,423,CrispCraze Foods,2255 Crunch St,Flavor City,Morgan Spice,Gourmetland,contact@crispcraze.foods,Food & Beverage,1999000226,2,0.8666666666666667
106,D1,414,CrispCraze Foodz,2255 Crunch St,Flavor City,Morgan Spice,Gourmetland,info@crispcraze.foods,Food & Beverage,1999000226,2,0.8666666666666667
107,D2,594,EcoLyfe Products,101 Green Street,EcoCity,Sam Eco,EcoLand,info@ecolyfeproducts.com,Consumer Goods,9900112233,2,0.8666666666666667
107,D1,575,EcoLyfe Productz,101 Green St.,EcoCity,Sam Eco,EcoLand,contact@ecolyfeproductz.com,Consumer Goods,9900112233,2,0.8666666666666667
108,D2,661,EduSmart Schools,303 Learning Lane,Eduville,Alex Teach,Learnland,info@edusmart.school,Education,4455667788,2,0.8666666666666667
108,D1,652,EduSmart Schoolz,303 Learning Lane,Eduville,Alex Teach,Learnland,contact@edusmart.school,Education,4455667788,2,0.8666666666666667
109,D1,1023,GreenWave Energi,123 River Rd,Watertown,River Brooks,Hydroland,info@greenwave.energy,Utilities,9988776655,2,0.8666666666666667
109,D1,1024,GreenWave Energy,123 River Road,Watertown,River Brooks,Hydroland,contact@greenwave.energy,Utilities,9988776655,2,0.8666666666666667
110,D1,1452,SkyBound Flights,789 Skyway Blvd,Aero City,Taylor Wing,Flyland,contact@skybound.air,Aviation,1122334455,2,0.8666666666666667
110,D2,1465,SkyBound Flightz,789 Skyway Blvd,Aero City,Taylor Wing,Flyland,contact@skybound.air,Aviation,1122334455,2,0.8666666666666667
17,D2,380,ConstructCo Enterprises,1212 Enterprise Blvd,Enterprise City,Enterprise Builder,USA,info@constructco.enterprises,Construction,1314151617,3,0.875
17,D1,375,ConstructCo Enterprizes,1212 Enterprise Blvd,Enterprise City,Enterprise Builder,USA,contact@constructco.enterprises,Construction,1314151617,3,0.875
17,D2,381,ConstructCo Enterprizes,1212 Enterprise Blvd,Enterprise City,Enterprise Builder,USA,contact@constructco.enterprises,Construction,1314151617,3,0.875
4,D1,105,AquaTech Innovations,654 Waterway Blvd,HydroCity,Jordan River,Aquaterra,service@aquatech.com,Utilities,3344556677,3,0.8787878787878789
4,D2,107,AquaTech Innovations,1122 Waterway Blvd,HydroCity,Jordan Aqua,Aquaterra,info@aquatech.com,Utilities,1314151617,3,0.8787878787878789
4,D1,106,AquaTech Innovations Ltd.,654 Waterway Blvd,HydroCity,Jordan River,Aquaterra,contact@aquatech.com,Utilities,3344556678,3,0.8787878787878789
87,D2,1978,WellnessFirst Health,1400 Wellness Way,HealthCity,Lucas Health,HealthLand,contact@wellnessfirst.com,Healthcare,9900555566,3,0.8787878787878789
87,D1,1986,WellnessFirst HealthCare,1400 Wellness Way,HealthCity,Lucas Health,HealthLand,contact@wellnessfirst.com,Healthcare,9900555566,3,0.8787878787878789
87,D2,1979,WellnessFirst Healthcare,1400 Wellness Way,HealthCity,Lucas Health,HealthLand,info@wellnessfirst.com,Healthcare,9900555566,3,0.8787878787878789
6,D1,202,BlueWave Utilities,321 Ocean Avenue,Watertown,Brook Rivers,Hydroland,contact@bluewave.water,Utilities,9988776655,3,0.8823529411764706
6,D1,203,BlueWave Utility,321 Ocean Ave,Watertown,Brook Rivers,Hydroland,info@bluewave.water,Utilities,9988776655,3,0.8823529411764706
6,D2,212,BlueWave Utility,321 Ocean Ave,Watertown,Brook Rivers,Hydroland,info@bluewave.water,Utilities,9988776655,3,0.8823529411764706
103,D1,602,EcoWealth Partners,802 Finance Ave.,FinanceCity,Jamie Rich,FinanceLand,info@ecowealthpartners.com,Finance,9900889902,2,0.8823529411764706
103,D1,603,EcoWealth Partnerz,802 Finance Avenue,FinanceCity,Jamie Rich,FinanceLand,contact@ecowealthpartnerz.com,Finance,9900889902,2,0.8823529411764706
104,D2,216,BreezeFlow Systems,93 Windy Way,Breezyville,Storm Gale,Airland,contact@breezeflow.systems,Utilities,4455667791,2,0.8823529411764706
104,D2,217,BreezeFlow Systemz,93 Windy Way,Breezyville,Storm Gale,Airland,contact@breezeflow.systems,Utilities,4455667791,2,0.8823529411764706
102,D2,15,AdventureWorld Tours,707 Journey St,Explore City,Wendy Lust,Travelia,info@adventureworld.com,Travel,1555666777,2,0.8947368421052632
102,D1,16,AdventureWorld Tourz,707 Journey St,Explore City,Wendy Lust,Travelia,contact@adventureworld.com,Travel,1555666777,2,0.8947368421052632
51,D1,1269,Media Magic,1000 Broadcast Blvd,Media City,Media Star,Mediatopia,info@mediamagic.com,Media,8899001122,3,0.9
51,D2,1265,Media Magic,909 Broadcast Blvd,Media City,Mike Media,Mediatopia,info@mediamagic.com,Media,5566778899,3,0.9
51,D1,1271,Media Magik,1000 Broadcast Blvd,Media City,Media Star,Mediatopia,contact@mediamagik.com,Media,8899001122,3,0.9
101,D2,1823,TravelQuest Adventures,1515 Adventure Road,Travel City,Quest Explorer,Tourland,info@travelquest.adv,Tourism,9988776655,2,0.9047619047619048
101,D1,1825,TravelQuest Adventurez,1515 Adventure Rd,Travel City,Quest Explorer,Tourland,contact@travelquest.adv,Tourism,9988776655,2,0.9047619047619048
99,D1,1221,LivingSpaces,62 Living St,HomeCity,Space Designer,Houseland,info@livingspaces.com,Real Estate,1213141523,2,0.9090909090909091
99,D2,1221,LivingSpacess,62 Living St,HomeCity,Space Designer,Houseland,contact@livingspaces.com,Real Estate,1213141523,2,0.9090909090909091
100,D1,1432,SecureFinanc,1212 Wealth Street,Finance City,Chris Cyan,Moneyland,info@securefinanc.com,Finance,1434455667,2,0.9090909090909091
100,D1,1433,SecureFinance,1212 Wealth St,Finance City,Chris Cyan,Moneyland,contact@securefinance.com,Finance,1434455667,2,0.9090909090909091
96,D1,269,BuildPro Services,654 Pro Rd,Build City,Casey Pro,ProLand,contact@buildpro.com,Construction,3344556677,2,0.9375
96,D2,274,BuildPro Servicess,654 Pro Road,Build City,Casey Pro,ProLand,contact@buildpro.com,Construction,3344556677,2,0.9375
97,D2,660,EduSmart Learning,400 Knowledge St,Learnville,Prof. Wise,EduNation,info@edusmart.edu,Education,2233445566,2,0.9375
97,D1,650,EduSmart Learnings,101 Knowledge Blvd,Learnville,Professor Wise,Educatia,contact@edusmart.learn,Education,2233445566,2,0.9375
98,D1,1528,SmartEdu Services,102 Learning Ave,Knowledge Town,Alex Teach,Learnia,support@smarteduservices.com,Education,4455667789,2,0.9375
98,D2,1526,SmartEdu Servicess,102 Learning Avenue,Knowledge Town,Alex Teach,Learnia,support@smarteduservices.com,Education,4455667789,2,0.9375
94,D1,1347,PurplePeak Finance,202 Purple Ave.,PurpleCity,Purple Banker,PurpleLand,contact@purplepeak.com,Finance,4400440055,2,0.9411764705882353
94,D2,1359,PurplePeak Finances,202 Purple Avenue,PurpleCity,Purple Banker,PurpleLand,info@purplepeak.com,Finance,4400440055,2,0.9411764705882353
95,D2,1525,SmartEdu Institute,305 Learning Ln,Eduville,Jamie Teach,Learnland,support@smartedu.sch,Education,4455667789,2,0.9411764705882353
95,D1,1527,SmartEdu Institutes,305 Learning Lane,Eduville,Jamie Teach,Learnland,support@smartedu.school,Education,4455667789,2,0.9411764705882353
93,D2,1358,PureStream Services,103 Waterway Blvd,Hydro City,Taylor Brooks,Aquatica,contact@purestream.com,Utilities,1122334457,2,0.9444444444444444
93,D1,1346,PureStream Servicess,103 Waterway Blvd,Hydro City,Taylor Brooks,Aquatica,contact@purestream.co,Utilities,1122334457,2,0.9444444444444444
54,D1,1312,MountainPeak Adventures,505 Summit St,Highland,Climber Hill,Mountland,contact@mountainpeak.adventures,Tourism,6677889900,3,0.9545454545454546
54,D1,1313,MountainPeak Adventurez,505 Summit Street,Highland,Climber Hill,Mountland,info@mountainpeak.adventures,Tourism,6677889900,3,0.9545454545454546
54,D2,1313,MountainPeak Adventurez,505 Summit Street,Highland,Climber Hill,Mountland,info@mountainpeak.adventures,Tourism,6677889900,3,0.9545454545454546
0,D1,18,AeroDynamics Corp,127 Skyway Blvd,AeroCity,Alex Sky,Skyland,info@aerodynamicscorp.com,Aerospace,6655443326,2,1.0
0,D2,21,AeroDynamics Corp,103 Skyway Blvd.,AeroCity,Sam B. Blue,Skyland,support@aerodynamicscorp.com,Aerospace,9900334458,2,1.0
1,D1,42,AgriGroth Farms,789 Harvest Lane,Farmville,Farmer Fields,Agroland,support@agrigrowth.farm,Agriculture,1990044556,2,1.0
1,D2,39,AgriGroth Farms,600 Harvest Rd,Farmville,Agro Corp,Agroland,contact@agrigrowthfarms.com,Agriculture,4455667788,2,1.0
2,D1,65,Agriculture Innovators,33 Farm Rd,Agro City,Farmer Joe,Farmland,info@agricultureinnovators.com,Agriculture,6655443322,2,1.0
2,D2,65,Agriculture Innovators,1010 Farm Ln,Agro City,Farmer Agro,Farmland,contact@agricultureinnovators.ag,Agriculture,3456789013,2,1.0
3,D1,86,Aqua Marine Services,600 Ocean Dr,Marine City,Chris Ocean,Sealand,contact@aquamarineservices.com,Marine,6667686970,2,1.0
3,D2,84,Aqua Marine Services,987 Ocean Dr,Marine City,Chris Ocean,WaterLand,contact@aquamarineservices.com,Marine,6677889900,2,1.0
